areaCode,areaName,areaType,date,cumDeaths28DaysByPublishDate
N92000002,Northern Ireland,nation,2021-11-20,2833
N92000002,Northern Ireland,nation,2021-11-19,2827
N92000002,Northern Ireland,nation,2021-11-18,2820
N92000002,Northern Ireland,nation,2021-11-17,2814
N92000002,Northern Ireland,nation,2021-11-16,2802
N92000002,Northern Ireland,nation,2021-11-15,2797
N92000002,Northern Ireland,nation,2021-11-14,2792
N92000002,Northern Ireland,nation,2021-11-13,2787
N92000002,Northern Ireland,nation,2021-11-12,2784
N92000002,Northern Ireland,nation,2021-11-11,2782
N92000002,Northern Ireland,nation,2021-11-10,2776
N92000002,Northern Ireland,nation,2021-11-09,2769
N92000002,Northern Ireland,nation,2021-11-08,2762
N92000002,Northern Ireland,nation,2021-11-07,2751
N92000002,Northern Ireland,nation,2021-11-06,2747
N92000002,Northern Ireland,nation,2021-11-05,2741
N92000002,Northern Ireland,nation,2021-11-04,2737
N92000002,Northern Ireland,nation,2021-11-03,2725
N92000002,Northern Ireland,nation,2021-11-02,2716
N92000002,Northern Ireland,nation,2021-11-01,2715
N92000002,Northern Ireland,nation,2021-10-31,2705
N92000002,Northern Ireland,nation,2021-10-30,2699
N92000002,Northern Ireland,nation,2021-10-29,2691
N92000002,Northern Ireland,nation,2021-10-28,2684
N92000002,Northern Ireland,nation,2021-10-27,2675
N92000002,Northern Ireland,nation,2021-10-26,2669
N92000002,Northern Ireland,nation,2021-10-25,2665
N92000002,Northern Ireland,nation,2021-10-24,2661
N92000002,Northern Ireland,nation,2021-10-23,2656
N92000002,Northern Ireland,nation,2021-10-22,2646
N92000002,Northern Ireland,nation,2021-10-21,2639
N92000002,Northern Ireland,nation,2021-10-20,2635
N92000002,Northern Ireland,nation,2021-10-19,2629
N92000002,Northern Ireland,nation,2021-10-18,2621
N92000002,Northern Ireland,nation,2021-10-17,2618
N92000002,Northern Ireland,nation,2021-10-16,2614
N92000002,Northern Ireland,nation,2021-10-15,2610
N92000002,Northern Ireland,nation,2021-10-14,2606
N92000002,Northern Ireland,nation,2021-10-13,2600
N92000002,Northern Ireland,nation,2021-10-12,2599
N92000002,Northern Ireland,nation,2021-10-11,2593
N92000002,Northern Ireland,nation,2021-10-10,2588
N92000002,Northern Ireland,nation,2021-10-09,2585
N92000002,Northern Ireland,nation,2021-10-08,2581
N92000002,Northern Ireland,nation,2021-10-07,2579
N92000002,Northern Ireland,nation,2021-10-06,2575
N92000002,Northern Ireland,nation,2021-10-05,2573
N92000002,Northern Ireland,nation,2021-10-04,2570
N92000002,Northern Ireland,nation,2021-10-03,2567
N92000002,Northern Ireland,nation,2021-10-02,2565
N92000002,Northern Ireland,nation,2021-10-01,2564
N92000002,Northern Ireland,nation,2021-09-30,2556
N92000002,Northern Ireland,nation,2021-09-29,2554
N92000002,Northern Ireland,nation,2021-09-28,2552
N92000002,Northern Ireland,nation,2021-09-27,2548
N92000002,Northern Ireland,nation,2021-09-26,2544
N92000002,Northern Ireland,nation,2021-09-25,2538
N92000002,Northern Ireland,nation,2021-09-24,2533
N92000002,Northern Ireland,nation,2021-09-23,2525
N92000002,Northern Ireland,nation,2021-09-22,2517
N92000002,Northern Ireland,nation,2021-09-21,2513
N92000002,Northern Ireland,nation,2021-09-20,2509
N92000002,Northern Ireland,nation,2021-09-19,2504
N92000002,Northern Ireland,nation,2021-09-18,2499
N92000002,Northern Ireland,nation,2021-09-17,2493
N92000002,Northern Ireland,nation,2021-09-16,2483
N92000002,Northern Ireland,nation,2021-09-15,2478
N92000002,Northern Ireland,nation,2021-09-14,2468
N92000002,Northern Ireland,nation,2021-09-13,2461
N92000002,Northern Ireland,nation,2021-09-12,2453
N92000002,Northern Ireland,nation,2021-09-11,2447
N92000002,Northern Ireland,nation,2021-09-10,2444
N92000002,Northern Ireland,nation,2021-09-09,2438
N92000002,Northern Ireland,nation,2021-09-08,2430
N92000002,Northern Ireland,nation,2021-09-07,2424
N92000002,Northern Ireland,nation,2021-09-06,2417
N92000002,Northern Ireland,nation,2021-09-05,2408
N92000002,Northern Ireland,nation,2021-09-04,2401
N92000002,Northern Ireland,nation,2021-09-03,2394
N92000002,Northern Ireland,nation,2021-09-02,2385
N92000002,Northern Ireland,nation,2021-09-01,2373
N92000002,Northern Ireland,nation,2021-08-31,2364
N92000002,Northern Ireland,nation,2021-08-30,2358
N92000002,Northern Ireland,nation,2021-08-29,2352
N92000002,Northern Ireland,nation,2021-08-28,2343
N92000002,Northern Ireland,nation,2021-08-27,2337
N92000002,Northern Ireland,nation,2021-08-26,2332
N92000002,Northern Ireland,nation,2021-08-25,2328
N92000002,Northern Ireland,nation,2021-08-24,2323
N92000002,Northern Ireland,nation,2021-08-23,2311
N92000002,Northern Ireland,nation,2021-08-22,2302
N92000002,Northern Ireland,nation,2021-08-21,2291
N92000002,Northern Ireland,nation,2021-08-20,2287
N92000002,Northern Ireland,nation,2021-08-19,2278
N92000002,Northern Ireland,nation,2021-08-18,2269
N92000002,Northern Ireland,nation,2021-08-17,2258
N92000002,Northern Ireland,nation,2021-08-16,2251
N92000002,Northern Ireland,nation,2021-08-15,2248
N92000002,Northern Ireland,nation,2021-08-14,2245
N92000002,Northern Ireland,nation,2021-08-13,2240
N92000002,Northern Ireland,nation,2021-08-12,2236
N92000002,Northern Ireland,nation,2021-08-11,2233
N92000002,Northern Ireland,nation,2021-08-10,2230
N92000002,Northern Ireland,nation,2021-08-09,2228
N92000002,Northern Ireland,nation,2021-08-08,2220
N92000002,Northern Ireland,nation,2021-08-07,2219
N92000002,Northern Ireland,nation,2021-08-06,2213
N92000002,Northern Ireland,nation,2021-08-05,2209
N92000002,Northern Ireland,nation,2021-08-04,2206
N92000002,Northern Ireland,nation,2021-08-03,2205
N92000002,Northern Ireland,nation,2021-08-02,2199
N92000002,Northern Ireland,nation,2021-08-01,2194
N92000002,Northern Ireland,nation,2021-07-31,2189
N92000002,Northern Ireland,nation,2021-07-30,2181
N92000002,Northern Ireland,nation,2021-07-29,2178
N92000002,Northern Ireland,nation,2021-07-28,2176
N92000002,Northern Ireland,nation,2021-07-27,2173
N92000002,Northern Ireland,nation,2021-07-26,2170
N92000002,Northern Ireland,nation,2021-07-25,2170
N92000002,Northern Ireland,nation,2021-07-24,2168
N92000002,Northern Ireland,nation,2021-07-23,2167
N92000002,Northern Ireland,nation,2021-07-22,2166
N92000002,Northern Ireland,nation,2021-07-21,2166
N92000002,Northern Ireland,nation,2021-07-20,2164
N92000002,Northern Ireland,nation,2021-07-19,2163
N92000002,Northern Ireland,nation,2021-07-18,2162
N92000002,Northern Ireland,nation,2021-07-17,2161
N92000002,Northern Ireland,nation,2021-07-16,2159
N92000002,Northern Ireland,nation,2021-07-15,2159
N92000002,Northern Ireland,nation,2021-07-14,2159
N92000002,Northern Ireland,nation,2021-07-13,2158
N92000002,Northern Ireland,nation,2021-07-12,2158
N92000002,Northern Ireland,nation,2021-07-11,2158
N92000002,Northern Ireland,nation,2021-07-10,2157
N92000002,Northern Ireland,nation,2021-07-09,2156
N92000002,Northern Ireland,nation,2021-07-08,2156
N92000002,Northern Ireland,nation,2021-07-07,2156
N92000002,Northern Ireland,nation,2021-07-06,2156
N92000002,Northern Ireland,nation,2021-07-05,2156
N92000002,Northern Ireland,nation,2021-07-04,2156
N92000002,Northern Ireland,nation,2021-07-03,2156
N92000002,Northern Ireland,nation,2021-07-02,2156
N92000002,Northern Ireland,nation,2021-07-01,2155
N92000002,Northern Ireland,nation,2021-06-30,2155
N92000002,Northern Ireland,nation,2021-06-29,2155
N92000002,Northern Ireland,nation,2021-06-28,2155
N92000002,Northern Ireland,nation,2021-06-27,2155
N92000002,Northern Ireland,nation,2021-06-26,2155
N92000002,Northern Ireland,nation,2021-06-25,2155
N92000002,Northern Ireland,nation,2021-06-24,2155
N92000002,Northern Ireland,nation,2021-06-23,2155
N92000002,Northern Ireland,nation,2021-06-22,2155
N92000002,Northern Ireland,nation,2021-06-21,2155
N92000002,Northern Ireland,nation,2021-06-20,2155
N92000002,Northern Ireland,nation,2021-06-19,2155
N92000002,Northern Ireland,nation,2021-06-18,2155
N92000002,Northern Ireland,nation,2021-06-17,2155
N92000002,Northern Ireland,nation,2021-06-16,2155
N92000002,Northern Ireland,nation,2021-06-15,2155
N92000002,Northern Ireland,nation,2021-06-14,2155
N92000002,Northern Ireland,nation,2021-06-13,2155
N92000002,Northern Ireland,nation,2021-06-12,2155
N92000002,Northern Ireland,nation,2021-06-11,2155
N92000002,Northern Ireland,nation,2021-06-10,2154
N92000002,Northern Ireland,nation,2021-06-09,2154
N92000002,Northern Ireland,nation,2021-06-08,2154
N92000002,Northern Ireland,nation,2021-06-07,2154
N92000002,Northern Ireland,nation,2021-06-06,2154
N92000002,Northern Ireland,nation,2021-06-05,2154
N92000002,Northern Ireland,nation,2021-06-04,2154
N92000002,Northern Ireland,nation,2021-06-03,2154
N92000002,Northern Ireland,nation,2021-06-02,2153
N92000002,Northern Ireland,nation,2021-06-01,2153
N92000002,Northern Ireland,nation,2021-05-31,2153
N92000002,Northern Ireland,nation,2021-05-30,2153
N92000002,Northern Ireland,nation,2021-05-29,2153
N92000002,Northern Ireland,nation,2021-05-28,2152
N92000002,Northern Ireland,nation,2021-05-27,2152
N92000002,Northern Ireland,nation,2021-05-26,2152
N92000002,Northern Ireland,nation,2021-05-25,2152
N92000002,Northern Ireland,nation,2021-05-24,2152
N92000002,Northern Ireland,nation,2021-05-23,2152
N92000002,Northern Ireland,nation,2021-05-22,2152
N92000002,Northern Ireland,nation,2021-05-21,2152
N92000002,Northern Ireland,nation,2021-05-20,2152
N92000002,Northern Ireland,nation,2021-05-19,2152
N92000002,Northern Ireland,nation,2021-05-18,2152
N92000002,Northern Ireland,nation,2021-05-17,2150
N92000002,Northern Ireland,nation,2021-05-16,2149
N92000002,Northern Ireland,nation,2021-05-15,2149
N92000002,Northern Ireland,nation,2021-05-14,2149
N92000002,Northern Ireland,nation,2021-05-13,2149
N92000002,Northern Ireland,nation,2021-05-12,2148
N92000002,Northern Ireland,nation,2021-05-11,2148
N92000002,Northern Ireland,nation,2021-05-10,2147
N92000002,Northern Ireland,nation,2021-05-09,2147
N92000002,Northern Ireland,nation,2021-05-08,2147
N92000002,Northern Ireland,nation,2021-05-07,2147
N92000002,Northern Ireland,nation,2021-05-06,2146
N92000002,Northern Ireland,nation,2021-05-05,2146
N92000002,Northern Ireland,nation,2021-05-04,2146
N92000002,Northern Ireland,nation,2021-05-03,2146
N92000002,Northern Ireland,nation,2021-05-02,2146
N92000002,Northern Ireland,nation,2021-05-01,2145
N92000002,Northern Ireland,nation,2021-04-30,2145
N92000002,Northern Ireland,nation,2021-04-29,2144
N92000002,Northern Ireland,nation,2021-04-28,2144
N92000002,Northern Ireland,nation,2021-04-27,2143
N92000002,Northern Ireland,nation,2021-04-26,2143
N92000002,Northern Ireland,nation,2021-04-25,2142
N92000002,Northern Ireland,nation,2021-04-24,2142
N92000002,Northern Ireland,nation,2021-04-23,2141
N92000002,Northern Ireland,nation,2021-04-22,2140
N92000002,Northern Ireland,nation,2021-04-21,2137
N92000002,Northern Ireland,nation,2021-04-20,2136
N92000002,Northern Ireland,nation,2021-04-19,2135
N92000002,Northern Ireland,nation,2021-04-18,2135
N92000002,Northern Ireland,nation,2021-04-17,2135
N92000002,Northern Ireland,nation,2021-04-16,2133
N92000002,Northern Ireland,nation,2021-04-15,2132
N92000002,Northern Ireland,nation,2021-04-14,2130
N92000002,Northern Ireland,nation,2021-04-13,2129
N92000002,Northern Ireland,nation,2021-04-12,2129
N92000002,Northern Ireland,nation,2021-04-11,2129
N92000002,Northern Ireland,nation,2021-04-10,2128
N92000002,Northern Ireland,nation,2021-04-09,2125
N92000002,Northern Ireland,nation,2021-04-08,2123
N92000002,Northern Ireland,nation,2021-04-07,2121
N92000002,Northern Ireland,nation,2021-04-06,2121
N92000002,Northern Ireland,nation,2021-04-05,2118
N92000002,Northern Ireland,nation,2021-04-04,2116
N92000002,Northern Ireland,nation,2021-04-03,2116
N92000002,Northern Ireland,nation,2021-04-02,2116
N92000002,Northern Ireland,nation,2021-04-01,2115
N92000002,Northern Ireland,nation,2021-03-31,2115
N92000002,Northern Ireland,nation,2021-03-30,2115
N92000002,Northern Ireland,nation,2021-03-29,2111
N92000002,Northern Ireland,nation,2021-03-28,2111
N92000002,Northern Ireland,nation,2021-03-27,2109
N92000002,Northern Ireland,nation,2021-03-26,2107
N92000002,Northern Ireland,nation,2021-03-25,2107
N92000002,Northern Ireland,nation,2021-03-24,2107
N92000002,Northern Ireland,nation,2021-03-23,2107
N92000002,Northern Ireland,nation,2021-03-22,2105
N92000002,Northern Ireland,nation,2021-03-21,2104
N92000002,Northern Ireland,nation,2021-03-20,2103
N92000002,Northern Ireland,nation,2021-03-19,2103
N92000002,Northern Ireland,nation,2021-03-18,2101
N92000002,Northern Ireland,nation,2021-03-17,2100
N92000002,Northern Ireland,nation,2021-03-16,2100
N92000002,Northern Ireland,nation,2021-03-15,2099
N92000002,Northern Ireland,nation,2021-03-14,2098
N92000002,Northern Ireland,nation,2021-03-13,2098
N92000002,Northern Ireland,nation,2021-03-12,2097
N92000002,Northern Ireland,nation,2021-03-11,2096
N92000002,Northern Ireland,nation,2021-03-10,2087
N92000002,Northern Ireland,nation,2021-03-09,2079
N92000002,Northern Ireland,nation,2021-03-08,2077
N92000002,Northern Ireland,nation,2021-03-07,2075
N92000002,Northern Ireland,nation,2021-03-06,2072
N92000002,Northern Ireland,nation,2021-03-05,2068
N92000002,Northern Ireland,nation,2021-03-04,2066
N92000002,Northern Ireland,nation,2021-03-03,2063
N92000002,Northern Ireland,nation,2021-03-02,2059
N92000002,Northern Ireland,nation,2021-03-01,2057
N92000002,Northern Ireland,nation,2021-02-28,2055
N92000002,Northern Ireland,nation,2021-02-27,2052
N92000002,Northern Ireland,nation,2021-02-26,2050
N92000002,Northern Ireland,nation,2021-02-25,2048
N92000002,Northern Ireland,nation,2021-02-24,2043
N92000002,Northern Ireland,nation,2021-02-23,2041
N92000002,Northern Ireland,nation,2021-02-22,2036
N92000002,Northern Ireland,nation,2021-02-21,2032
N92000002,Northern Ireland,nation,2021-02-20,2029
N92000002,Northern Ireland,nation,2021-02-19,2026
N92000002,Northern Ireland,nation,2021-02-18,2021
N92000002,Northern Ireland,nation,2021-02-17,2015
N92000002,Northern Ireland,nation,2021-02-16,2009
N92000002,Northern Ireland,nation,2021-02-15,2000
N92000002,Northern Ireland,nation,2021-02-14,1996
N92000002,Northern Ireland,nation,2021-02-13,1985
N92000002,Northern Ireland,nation,2021-02-12,1975
N92000002,Northern Ireland,nation,2021-02-11,1966
N92000002,Northern Ireland,nation,2021-02-10,1957
N92000002,Northern Ireland,nation,2021-02-09,1953
N92000002,Northern Ireland,nation,2021-02-08,1943
N92000002,Northern Ireland,nation,2021-02-07,1931
N92000002,Northern Ireland,nation,2021-02-06,1922
N92000002,Northern Ireland,nation,2021-02-05,1915
N92000002,Northern Ireland,nation,2021-02-04,1899
N92000002,Northern Ireland,nation,2021-02-03,1889
N92000002,Northern Ireland,nation,2021-02-02,1878
N92000002,Northern Ireland,nation,2021-02-01,1861
N92000002,Northern Ireland,nation,2021-01-31,1850
N92000002,Northern Ireland,nation,2021-01-30,1831
N92000002,Northern Ireland,nation,2021-01-29,1814
N92000002,Northern Ireland,nation,2021-01-28,1792
N92000002,Northern Ireland,nation,2021-01-27,1779
N92000002,Northern Ireland,nation,2021-01-26,1763
N92000002,Northern Ireland,nation,2021-01-25,1747
N92000002,Northern Ireland,nation,2021-01-24,1730
N92000002,Northern Ireland,nation,2021-01-23,1716
N92000002,Northern Ireland,nation,2021-01-22,1704
N92000002,Northern Ireland,nation,2021-01-21,1692
N92000002,Northern Ireland,nation,2021-01-20,1671
N92000002,Northern Ireland,nation,2021-01-19,1649
N92000002,Northern Ireland,nation,2021-01-18,1625
N92000002,Northern Ireland,nation,2021-01-17,1606
N92000002,Northern Ireland,nation,2021-01-16,1581
N92000002,Northern Ireland,nation,2021-01-15,1559
N92000002,Northern Ireland,nation,2021-01-14,1533
N92000002,Northern Ireland,nation,2021-01-13,1517
N92000002,Northern Ireland,nation,2021-01-12,1498
N92000002,Northern Ireland,nation,2021-01-11,1476
N92000002,Northern Ireland,nation,2021-01-10,1460
N92000002,Northern Ireland,nation,2021-01-09,1443
N92000002,Northern Ireland,nation,2021-01-08,1434
N92000002,Northern Ireland,nation,2021-01-07,1414
N92000002,Northern Ireland,nation,2021-01-06,1397
N92000002,Northern Ireland,nation,2021-01-05,1384
N92000002,Northern Ireland,nation,2021-01-04,1366
N92000002,Northern Ireland,nation,2021-01-03,1354
N92000002,Northern Ireland,nation,2021-01-02,1348
N92000002,Northern Ireland,nation,2021-01-01,1322
N92000002,Northern Ireland,nation,2020-12-31,1322
N92000002,Northern Ireland,nation,2020-12-30,1311
N92000002,Northern Ireland,nation,2020-12-29,1305
N92000002,Northern Ireland,nation,2020-12-28,1291
N92000002,Northern Ireland,nation,2020-12-27,1271
N92000002,Northern Ireland,nation,2020-12-26,1271
N92000002,Northern Ireland,nation,2020-12-25,1251
N92000002,Northern Ireland,nation,2020-12-24,1251
N92000002,Northern Ireland,nation,2020-12-23,1240
N92000002,Northern Ireland,nation,2020-12-22,1219
N92000002,Northern Ireland,nation,2020-12-21,1203
N92000002,Northern Ireland,nation,2020-12-20,1196
N92000002,Northern Ireland,nation,2020-12-19,1183
N92000002,Northern Ireland,nation,2020-12-18,1166
N92000002,Northern Ireland,nation,2020-12-17,1154
N92000002,Northern Ireland,nation,2020-12-16,1142
N92000002,Northern Ireland,nation,2020-12-15,1135
N92000002,Northern Ireland,nation,2020-12-14,1129
N92000002,Northern Ireland,nation,2020-12-13,1124
N92000002,Northern Ireland,nation,2020-12-12,1120
N92000002,Northern Ireland,nation,2020-12-11,1111
N92000002,Northern Ireland,nation,2020-12-10,1099
N92000002,Northern Ireland,nation,2020-12-09,1085
N92000002,Northern Ireland,nation,2020-12-08,1073
N92000002,Northern Ireland,nation,2020-12-07,1059
N92000002,Northern Ireland,nation,2020-12-06,1050
N92000002,Northern Ireland,nation,2020-12-05,1039
N92000002,Northern Ireland,nation,2020-12-04,1032
N92000002,Northern Ireland,nation,2020-12-03,1026
N92000002,Northern Ireland,nation,2020-12-02,1015
N92000002,Northern Ireland,nation,2020-12-01,1011
N92000002,Northern Ireland,nation,2020-11-30,996
N92000002,Northern Ireland,nation,2020-11-29,986
N92000002,Northern Ireland,nation,2020-11-28,983
N92000002,Northern Ireland,nation,2020-11-27,974
N92000002,Northern Ireland,nation,2020-11-26,962
N92000002,Northern Ireland,nation,2020-11-25,954
N92000002,Northern Ireland,nation,2020-11-24,947
N92000002,Northern Ireland,nation,2020-11-23,936
N92000002,Northern Ireland,nation,2020-11-22,933
N92000002,Northern Ireland,nation,2020-11-21,923
N92000002,Northern Ireland,nation,2020-11-20,913
N92000002,Northern Ireland,nation,2020-11-19,901
N92000002,Northern Ireland,nation,2020-11-18,889
N92000002,Northern Ireland,nation,2020-11-17,878
N92000002,Northern Ireland,nation,2020-11-16,869
N92000002,Northern Ireland,nation,2020-11-15,855
N92000002,Northern Ireland,nation,2020-11-14,846
N92000002,Northern Ireland,nation,2020-11-13,836
N92000002,Northern Ireland,nation,2020-11-12,825
N92000002,Northern Ireland,nation,2020-11-11,810
N92000002,Northern Ireland,nation,2020-11-10,802
N92000002,Northern Ireland,nation,2020-11-09,791
N92000002,Northern Ireland,nation,2020-11-08,781
N92000002,Northern Ireland,nation,2020-11-07,774
N92000002,Northern Ireland,nation,2020-11-06,760
N92000002,Northern Ireland,nation,2020-11-05,752
N92000002,Northern Ireland,nation,2020-11-04,740
N92000002,Northern Ireland,nation,2020-11-03,730
N92000002,Northern Ireland,nation,2020-11-02,724
N92000002,Northern Ireland,nation,2020-11-01,716
N92000002,Northern Ireland,nation,2020-10-31,708
N92000002,Northern Ireland,nation,2020-10-30,697
N92000002,Northern Ireland,nation,2020-10-29,688
N92000002,Northern Ireland,nation,2020-10-28,680
N92000002,Northern Ireland,nation,2020-10-27,671
N92000002,Northern Ireland,nation,2020-10-26,658
N92000002,Northern Ireland,nation,2020-10-25,653
N92000002,Northern Ireland,nation,2020-10-24,645
N92000002,Northern Ireland,nation,2020-10-23,639
N92000002,Northern Ireland,nation,2020-10-22,634
N92000002,Northern Ireland,nation,2020-10-21,629
N92000002,Northern Ireland,nation,2020-10-20,624
N92000002,Northern Ireland,nation,2020-10-19,621
N92000002,Northern Ireland,nation,2020-10-18,615
N92000002,Northern Ireland,nation,2020-10-17,610
N92000002,Northern Ireland,nation,2020-10-16,608
N92000002,Northern Ireland,nation,2020-10-15,606
N92000002,Northern Ireland,nation,2020-10-14,602
N92000002,Northern Ireland,nation,2020-10-13,598
N92000002,Northern Ireland,nation,2020-10-12,591
N92000002,Northern Ireland,nation,2020-10-11,588
N92000002,Northern Ireland,nation,2020-10-10,587
N92000002,Northern Ireland,nation,2020-10-09,587
N92000002,Northern Ireland,nation,2020-10-08,587
N92000002,Northern Ireland,nation,2020-10-07,586
N92000002,Northern Ireland,nation,2020-10-06,585
N92000002,Northern Ireland,nation,2020-10-05,584
N92000002,Northern Ireland,nation,2020-10-04,584
N92000002,Northern Ireland,nation,2020-10-03,583
N92000002,Northern Ireland,nation,2020-10-02,582
N92000002,Northern Ireland,nation,2020-10-01,581
N92000002,Northern Ireland,nation,2020-09-30,579
N92000002,Northern Ireland,nation,2020-09-29,578
N92000002,Northern Ireland,nation,2020-09-28,578
N92000002,Northern Ireland,nation,2020-09-27,578
N92000002,Northern Ireland,nation,2020-09-26,578
N92000002,Northern Ireland,nation,2020-09-25,577
N92000002,Northern Ireland,nation,2020-09-24,577
N92000002,Northern Ireland,nation,2020-09-23,577
N92000002,Northern Ireland,nation,2020-09-22,577
N92000002,Northern Ireland,nation,2020-09-21,577
N92000002,Northern Ireland,nation,2020-09-20,575
N92000002,Northern Ireland,nation,2020-09-19,575
N92000002,Northern Ireland,nation,2020-09-18,575
N92000002,Northern Ireland,nation,2020-09-17,573
N92000002,Northern Ireland,nation,2020-09-16,573
N92000002,Northern Ireland,nation,2020-09-15,571
N92000002,Northern Ireland,nation,2020-09-14,570
N92000002,Northern Ireland,nation,2020-09-13,568
N92000002,Northern Ireland,nation,2020-09-12,568
N92000002,Northern Ireland,nation,2020-09-11,568
N92000002,Northern Ireland,nation,2020-09-10,568
N92000002,Northern Ireland,nation,2020-09-09,567
N92000002,Northern Ireland,nation,2020-09-08,567
N92000002,Northern Ireland,nation,2020-09-07,565
N92000002,Northern Ireland,nation,2020-09-06,564
N92000002,Northern Ireland,nation,2020-09-05,564
N92000002,Northern Ireland,nation,2020-09-04,564
N92000002,Northern Ireland,nation,2020-09-03,563
N92000002,Northern Ireland,nation,2020-09-02,562
N92000002,Northern Ireland,nation,2020-09-01,560
N92000002,Northern Ireland,nation,2020-08-31,560
N92000002,Northern Ireland,nation,2020-08-30,560
N92000002,Northern Ireland,nation,2020-08-29,560
N92000002,Northern Ireland,nation,2020-08-28,560
N92000002,Northern Ireland,nation,2020-08-27,560
N92000002,Northern Ireland,nation,2020-08-26,559
N92000002,Northern Ireland,nation,2020-08-25,559
N92000002,Northern Ireland,nation,2020-08-24,559
N92000002,Northern Ireland,nation,2020-08-23,559
N92000002,Northern Ireland,nation,2020-08-22,559
N92000002,Northern Ireland,nation,2020-08-21,559
N92000002,Northern Ireland,nation,2020-08-20,559
N92000002,Northern Ireland,nation,2020-08-19,559
N92000002,Northern Ireland,nation,2020-08-18,559
N92000002,Northern Ireland,nation,2020-08-17,558
N92000002,Northern Ireland,nation,2020-08-16,558
N92000002,Northern Ireland,nation,2020-08-15,558
N92000002,Northern Ireland,nation,2020-08-14,558
N92000002,Northern Ireland,nation,2020-08-13,557
N92000002,Northern Ireland,nation,2020-08-12,557
N92000002,Northern Ireland,nation,2020-08-11,557
N92000002,Northern Ireland,nation,2020-08-10,557
N92000002,Northern Ireland,nation,2020-08-09,556
N92000002,Northern Ireland,nation,2020-08-08,556
N92000002,Northern Ireland,nation,2020-08-07,556
N92000002,Northern Ireland,nation,2020-08-06,556
N92000002,Northern Ireland,nation,2020-08-05,556
N92000002,Northern Ireland,nation,2020-08-04,556
N92000002,Northern Ireland,nation,2020-08-03,556
N92000002,Northern Ireland,nation,2020-08-02,556
N92000002,Northern Ireland,nation,2020-08-01,556
N92000002,Northern Ireland,nation,2020-07-31,556
N92000002,Northern Ireland,nation,2020-07-30,556
N92000002,Northern Ireland,nation,2020-07-29,556
N92000002,Northern Ireland,nation,2020-07-28,556
N92000002,Northern Ireland,nation,2020-07-27,556
N92000002,Northern Ireland,nation,2020-07-26,556
N92000002,Northern Ireland,nation,2020-07-25,556
N92000002,Northern Ireland,nation,2020-07-24,556
N92000002,Northern Ireland,nation,2020-07-23,556
N92000002,Northern Ireland,nation,2020-07-22,556
N92000002,Northern Ireland,nation,2020-07-21,556
N92000002,Northern Ireland,nation,2020-07-20,556
N92000002,Northern Ireland,nation,2020-07-19,556
N92000002,Northern Ireland,nation,2020-07-18,556
N92000002,Northern Ireland,nation,2020-07-17,556
N92000002,Northern Ireland,nation,2020-07-16,556
N92000002,Northern Ireland,nation,2020-07-15,556
N92000002,Northern Ireland,nation,2020-07-14,556
N92000002,Northern Ireland,nation,2020-07-13,556
N92000002,Northern Ireland,nation,2020-07-12,554
N92000002,Northern Ireland,nation,2020-07-11,554
N92000002,Northern Ireland,nation,2020-07-10,554
N92000002,Northern Ireland,nation,2020-07-09,554
N92000002,Northern Ireland,nation,2020-07-08,554
N92000002,Northern Ireland,nation,2020-07-07,554
N92000002,Northern Ireland,nation,2020-07-06,554
N92000002,Northern Ireland,nation,2020-07-05,554
N92000002,Northern Ireland,nation,2020-07-04,554
N92000002,Northern Ireland,nation,2020-07-03,554
N92000002,Northern Ireland,nation,2020-07-02,552
N92000002,Northern Ireland,nation,2020-07-01,551
N92000002,Northern Ireland,nation,2020-06-30,551
N92000002,Northern Ireland,nation,2020-06-29,551
N92000002,Northern Ireland,nation,2020-06-28,550
N92000002,Northern Ireland,nation,2020-06-27,549
N92000002,Northern Ireland,nation,2020-06-26,548
N92000002,Northern Ireland,nation,2020-06-25,547
N92000002,Northern Ireland,nation,2020-06-24,547
N92000002,Northern Ireland,nation,2020-06-23,546
N92000002,Northern Ireland,nation,2020-06-22,545
N92000002,Northern Ireland,nation,2020-06-21,545
N92000002,Northern Ireland,nation,2020-06-20,545
N92000002,Northern Ireland,nation,2020-06-19,544
N92000002,Northern Ireland,nation,2020-06-18,543
N92000002,Northern Ireland,nation,2020-06-17,543
N92000002,Northern Ireland,nation,2020-06-16,542
N92000002,Northern Ireland,nation,2020-06-15,541
N92000002,Northern Ireland,nation,2020-06-14,541
N92000002,Northern Ireland,nation,2020-06-13,541
N92000002,Northern Ireland,nation,2020-06-12,539
N92000002,Northern Ireland,nation,2020-06-11,538
N92000002,Northern Ireland,nation,2020-06-10,537
N92000002,Northern Ireland,nation,2020-06-09,537
N92000002,Northern Ireland,nation,2020-06-08,537
N92000002,Northern Ireland,nation,2020-06-07,537
N92000002,Northern Ireland,nation,2020-06-06,537
N92000002,Northern Ireland,nation,2020-06-05,536
N92000002,Northern Ireland,nation,2020-06-04,535
N92000002,Northern Ireland,nation,2020-06-03,534
N92000002,Northern Ireland,nation,2020-06-02,526
N92000002,Northern Ireland,nation,2020-06-01,524
N92000002,Northern Ireland,nation,2020-05-31,523
N92000002,Northern Ireland,nation,2020-05-30,522
N92000002,Northern Ireland,nation,2020-05-29,521
N92000002,Northern Ireland,nation,2020-05-28,518
N92000002,Northern Ireland,nation,2020-05-27,516
N92000002,Northern Ireland,nation,2020-05-26,514
